video_uid,clip_frames,query,template,is_NA,predicted_start,predicted_end,gt_start,gt_end
85775377-b334-4bd7-8cfc-16885099cc9a,"[0, 14401]",Where was the wood before I carried it?,Objects: Where is object X before / after event Y?,False,10124,10176,13509,13689
85775377-b334-4bd7-8cfc-16885099cc9a,"[0, 14401]",Where is the thickness planer machine?,Objects: Where is object X?,False,582,1421,14184,14274
9e7fa594-5774-4681-a034-50a5c83cff8f,"[27000, 41400]",where did I put the cup ,Place: Where did I put X?,False,27700,27818,27721,27771
9e7fa594-5774-4681-a034-50a5c83cff8f,"[27000, 41400]",where did I see the green cup,Objects: In what location did I see object X ?,True,0,0,27763,27892
9e7fa594-5774-4681-a034-50a5c83cff8f,"[27000, 41400]",where was the phone before I picked it ,Objects: Where is object X before / after event Y?,False,30726,30859,30715,30764
9e7fa594-5774-4681-a034-50a5c83cff8f,"[27000, 41400]",where did I see the television ,Objects: Where is my object X?,False,30073,30073,31216,33023
9e7fa594-5774-4681-a034-50a5c83cff8f,"[27000, 41400]",in what location did I see the door rug ,Objects: In what location did I see object X ?,True,0,0,36278,36396
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",Where did I put the speaker?,Place: Where did I put X?,False,60,363,144,176
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",What bedding material did I throw off the bed?,Objects: What X did I Y?,False,984,1367,455,532
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",Where was the dog after I laid the bed?,Objects: Where is object X before / after event Y?,True,0,0,3679,3728
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",What electronic gadget did I pick?,Objects: What X did I Y?,False,5795,5848,5768,5796
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",where was my phone before I picked it?,Objects: Where is object X before / after event Y?,False,7602,8026,8004,8044
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",What clothing did I remove from the drawer?,Objects: What X did I Y?,False,8800,9411,8861,8887
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",where was my scissors?  ,Objects: Where is my object X?,True,0,0,11218,11309
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",Did I open the door?,Objects: State of an object,False,10096,10120,11465,11539
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",Where was the bluetooth speaker before I picked it?,Objects: Where is object X before / after event Y?,False,363,5795,15,75
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",What colour is the bedsheet I spread first?,Objects: What X is Y?,True,0,0,2671,2851
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",Where is my phone?,Objects: Where is my object X?,False,5795,7602,8007,8040
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",Where did I put phone,Place: Where did I put X?,False,7602,8026,8552,8580
243e800d-fc75-473d-b944-a95844e13a78,"[0, 14401]",What colour is the pant I put on the table,Objects: What X is Y?,False,10872,10872,10814,10874
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",What colour is the pant I folded last?,Objects: What X is Y?,False,29974,30261,24326,24536
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",what did I put on the bed,Objects: What did I put in X?,False,24536,24558,30733,30793
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",How many chair pillow are on the grey chair?,Objects: How many X’s? (quantity question),True,0,0,32041,32130
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",where is the crate?,Objects: Where is object X?,True,0,0,36957,37296
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",What color is the pant I folded?,Objects: What X is Y?,False,29974,30261,24338,24540
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",Where was my phone before I picked it? ,Objects: Where is object X before / after event Y?,False,25532,24602,24580,24610
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",What cultlery did I put in the carton? ,Objects: What X did I Y?,False,26139,26196,26133,26224
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",What color is the bag I carried?,Objects: What X is Y?,False,29524,29857,29527,29694
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",Where was the carton before I carried it?,Objects: Where is object X before / after event Y?,False,31876,31932,31848,31921
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",What item did I remove from the carton?,Objects: What X did I Y?,False,36513,36548,31971,32032
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",What bottle did I put in the carton?,Objects: What X did I Y?,False,26709,26753,33827,33862
243e800d-fc75-473d-b944-a95844e13a78,"[24300, 38702]",What color is the hanger I held?,Objects: What X is Y?,False,34708,35194,35200,35290
243e800d-fc75-473d-b944-a95844e13a78,"[43200, 54003]",Where was my phone before I picked it up?,Objects: Where is object X before / after event Y?,False,43215,43472,43322,43464
243e800d-fc75-473d-b944-a95844e13a78,"[43200, 54003]","What color is the carton I shifted?
 ",Objects: What X is Y?,True,0,0,43796,43839
243e800d-fc75-473d-b944-a95844e13a78,"[43200, 54003]",What did I put in the carton? ,Objects: What did I put in X?,False,44556,45074,44643,44702
243e800d-fc75-473d-b944-a95844e13a78,"[43200, 54003]",What footwear did I drop on the bed?,Objects: What X did I Y?,False,46571,46611,47485,47533
243e800d-fc75-473d-b944-a95844e13a78,"[43200, 54003]",Where was the charger before I unplugged it?,Objects: Where is object X before / after event Y?,False,48931,48931,48909,48946
243e800d-fc75-473d-b944-a95844e13a78,"[43200, 54003]",What color is the chord I folded?,Objects: What X is Y?,False,50210,50210,50220,50339
243e800d-fc75-473d-b944-a95844e13a78,"[43200, 54003]",Where was the phone before I picked it?,Objects: Where is object X before / after event Y?,False,43215,43472,43212,43467
243e800d-fc75-473d-b944-a95844e13a78,"[43200, 54003]",What colour is the shoes I put on the bed,Objects: What X is Y?,True,0,0,46494,46674
243e800d-fc75-473d-b944-a95844e13a78,"[43200, 54003]",How many pairs of shoes are on the rack,Objects: How many X’s? (quantity question),True,0,0,47204,47264
243e800d-fc75-473d-b944-a95844e13a78,"[43200, 54003]",Where did I put the first aid tool kit,Place: Where did I put X?,False,52767,52847,52797,52887
52aa48c3-e163-49bf-b4cb-a986c9d50620,"[0, 14400]",Query Text:Did I pick up the yellow jar?,Objects: State of an object,True,0,0,5461,5590
52aa48c3-e163-49bf-b4cb-a986c9d50620,"[0, 14400]",Query Text:Did I pick up the green herdez jar?,Objects: State of an object,True,0,0,6119,6195
52aa48c3-e163-49bf-b4cb-a986c9d50620,"[0, 14400]",Query Text:Did I pick up the red herdez jar?,Objects: State of an object,False,5929,6027,6196,6283
52aa48c3-e163-49bf-b4cb-a986c9d50620,"[0, 14400]",Query Text:Did I pick up the paper plate bundle?,Objects: State of an object,False,8113,8184,8066,8272
52aa48c3-e163-49bf-b4cb-a986c9d50620,"[27000, 38554]",Query Text:What word was written on the glass door's white paper?,Objects: What X is Y?,True,0,0,38175,38389
432cb803-6be5-47bc-8443-6bb5b9051667,"[0, 14400]",In what location did I open the door?,Objects: In what location did I see object X ?,False,102,337,188,253
432cb803-6be5-47bc-8443-6bb5b9051667,"[0, 14400]",Where did I put the bucket?,Place: Where did I put X?,False,337,431,1242,1316
432cb803-6be5-47bc-8443-6bb5b9051667,"[0, 14400]",Where is the blue towel?,Objects: Where is object X?,False,1462,1692,1339,1610
432cb803-6be5-47bc-8443-6bb5b9051667,"[0, 14400]",What color is the gloves I wore?,Objects: What X is Y?,False,1356,1740,1723,1994
432cb803-6be5-47bc-8443-6bb5b9051667,"[0, 14400]",What did I put on the sponge?,Objects: What did I put in X?,False,2247,2408,2258,2408
432cb803-6be5-47bc-8443-6bb5b9051667,"[0, 14400]",Where is the mop?,Objects: Where is object X?,False,431,509,6047,6108
432cb803-6be5-47bc-8443-6bb5b9051667,"[0, 14400]",What did I put in the toilet?,Objects: What did I put in X?,False,6057,6436,6262,6371
432cb803-6be5-47bc-8443-6bb5b9051667,"[0, 14400]",Where did I put the yellow bottle?,Place: Where did I put X?,False,1533,1692,6371,6470
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Where is the dish brush?,Objects: Where is object X?,True,0,0,2700,2799
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",What color is the dish brush,,True,0,0,2700,2812
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",What color is the peeler?,Objects: What X is Y?,False,13074,13161,4183,4455
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Where was the glass cup before I picked it??,Objects: Where is object X before / after event Y?,False,5399,5444,6718,6790
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Where did I put the glass cup?,Place: Where did I put X?,False,6710,6766,11408,11536
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Where was the Kitchen towel before I picked it?,Objects: Where is object X before / after event Y?,True,0,0,15184,15296
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Where was the soap I picked it?,Objects: Where is object X before / after event Y?,False,7741,7761,15548,15621
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Where did I put the Kitchen towel?,Place: Where did I put X?,False,16787,16935,16790,16949
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Who did I interact with in the kitchen?,People: Who did I talk to in location X?,True,0,0,2700,2774
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",What did I put on the kitchen countertop?,Objects: What did I put in X?,False,13989,14013,2700,2787
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Where was the sponge before I picked it?,Objects: Where is object X before / after event Y?,False,2780,2896,2700,2909
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",What did I put on the yellow plate?,Objects: What did I put in X?,True,0,0,3044,3106
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Where was the white plate?,Objects: Where is object X?,True,0,0,10154,10850
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Where was the towel before I washed it?,Objects: Where is object X before / after event Y?,False,15273,15318,15276,15486
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Where did I put the green towel?,Place: Where did I put X?,False,16787,16935,16779,17100
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,"[2700, 17100]",Did I close the tap?,Objects: State of an object,False,16358,16787,16958,17100
f77f437c-4e60-43ef-a5e1-ce3881409455,"[0, 14400]",Query Text:What did I pour in the coffee machine?,Objects: What did I put in X?,False,3510,3878,3350,3874
f77f437c-4e60-43ef-a5e1-ce3881409455,"[0, 14400]",Query Text:Where was the silver vase?,Objects: Where is object X?,True,0,0,4921,5383
f77f437c-4e60-43ef-a5e1-ce3881409455,"[0, 14400]",Query Text:Where was the dustbin?,Objects: Where is object X?,True,0,0,13987,14261
f77f437c-4e60-43ef-a5e1-ce3881409455,"[0, 14400]",Query Text:Where did I put the bottle?,Place: Where did I put X?,False,716,1165,1084,1189
f77f437c-4e60-43ef-a5e1-ce3881409455,"[0, 14400]",Query Text:What did I put in a coffee maker?,Objects: What did I put in X?,False,2241,2905,2478,2590
f77f437c-4e60-43ef-a5e1-ce3881409455,"[0, 14400]",Query Text:What did I pour in a coffee maker?,Objects: What did I put in X?,False,3510,3878,3468,3745
f77f437c-4e60-43ef-a5e1-ce3881409455,"[0, 14400]",Query Text:How many cold drink tins did I see in a refrigerator?,Objects: How many X’s? (quantity question),False,14029,14345,14026,14200
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",Where was the dog before I picked up the bag?,Objects: Where is object X before / after event Y?,True,0,0,8232,8248
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",Who did I talk to when I was picking up the bag with set up instructions?,People: Who did I interact with when I did activity X?,False,14583,14800,12271,12297
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",Who was with me when I picked up the tent bag by the edge?,People: Who did I interact with when I did activity X?,False,12270,12385,17441,17457
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",Where was the tent cover before I pulled it up?,Objects: Where is object X before / after event Y?,True,0,0,19957,19976
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",Where was the green bag?,Objects: Where is object X?,True,0,0,21438,21536
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",Did I leave the tent untied?,Objects: State of an object,False,18659,18659,22406,22466
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",What object did I first hold in my hands?,Objects: What X did I Y?,False,8293,8293,8098,8632
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",What did the Woman X take-out from the bag in my hands?,Objects: What did I put in X?,True,0,0,8662,8731
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",What object did I first pick from the ground?,Objects: What X did I Y?,False,10818,10818,12230,13418
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",What color was the tarpaulin  I last spread over the tent?,Objects: What X is Y?,True,0,0,20385,22498
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",What object did I last spread over the tent?,Objects: What X did I Y?,False,20718,20933,20535,22498
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",Where was the green bag?,Objects: Where is object X?,True,0,0,21444,21529
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",Where was the dog?,Objects: Where is object X?,True,0,0,21705,21765
eb81442c-a322-49ea-b243-a39d2e288b9b,"[8098, 22497]",In what location did I last see the car?,Objects: In what location did I see object X ?,True,0,0,21775,22498
eb81442c-a322-49ea-b243-a39d2e288b9b,"[43195, 54002]",What object did I first hit into the ground?,Objects: What X did I Y?,False,45970,45970,43195,43553
eb81442c-a322-49ea-b243-a39d2e288b9b,"[43195, 54002]",In what location did I last see the dog?,Objects: In what location did I see object X ?,True,0,0,46488,46509
eb81442c-a322-49ea-b243-a39d2e288b9b,"[43195, 54002]",Did I leave the tent open?,Objects: State of an object,False,46852,47241,52213,52241
eb81442c-a322-49ea-b243-a39d2e288b9b,"[43195, 54002]",Where was woman X's sandals?,Objects: Where is object X?,True,0,0,52282,53112
eb81442c-a322-49ea-b243-a39d2e288b9b,"[43195, 54002]",Where was the green bag?,Objects: Where is object X?,True,0,0,53908,53984
eb81442c-a322-49ea-b243-a39d2e288b9b,"[43195, 54002]",In what location did I last see the car?,Objects: In what location did I see object X ?,True,0,0,53995,54002
eb81442c-a322-49ea-b243-a39d2e288b9b,"[43195, 54002]",Where is the dog.,Objects: Where is object X?,True,0,0,45300,45408
eb81442c-a322-49ea-b243-a39d2e288b9b,"[43195, 54002]",Where did I put the stone,Place: Where did I put X?,False,51410,51526,48995,49030
eb81442c-a322-49ea-b243-a39d2e288b9b,"[43195, 54002]",Where was the stone before I picked it,Objects: Where is object X before / after event Y?,False,51342,51410,52103,52193
97b228e5-1817-4ca8-b596-ae1bb79ee6e2,"[51300, 57920]",What color was the phone I used?,Objects: What X is Y?,False,52259,55900,55661,55898
97b228e5-1817-4ca8-b596-ae1bb79ee6e2,"[51300, 57920]",In what room did I see the guitar?,Objects: In what location did I see object X ?,True,0,0,56506,56572
97b228e5-1817-4ca8-b596-ae1bb79ee6e2,"[51300, 57920]",Who did talk to in the house?,People: Who did I talk to in location X?,False,51700,57799,56700,57920
97b228e5-1817-4ca8-b596-ae1bb79ee6e2,"[51300, 57920]",where is the television?,Objects: Where is object X?,True,0,0,56872,56900
59764b58-1523-48b3-88d2-9fc07880e597,"[0, 14401]",Query Text:How many handkerchiefs were in the boxes I picked?,Objects: How many X’s? (quantity question),True,0,0,11576,11830
59764b58-1523-48b3-88d2-9fc07880e597,"[0, 14401]",Query Text:How many dresses were hanged close to the XL section?,Objects: How many X’s? (quantity question),True,0,0,1312,1530
59764b58-1523-48b3-88d2-9fc07880e597,"[0, 14401]",Query Text:What word was written on the red pamphlet?,Objects: What X is Y?,True,0,0,9208,9345
59764b58-1523-48b3-88d2-9fc07880e597,"[0, 14401]",Query Text:How many purses did I see on the lower desk?,Objects: How many X’s? (quantity question),True,0,0,9884,10111
59764b58-1523-48b3-88d2-9fc07880e597,"[35100, 45933]",Query Text:Where was the black heel shoe?,Objects: Where is object X?,False,43062,43737,45470,45616
ad851441-1f15-467e-83d8-48c764e220a8,"[8100, 22501]",What bedspread did I tuck in the bed? ,Objects: What X did I Y?,False,8193,10240,8130,8523
ad851441-1f15-467e-83d8-48c764e220a8,"[8100, 22501]",where did I put the pillowcase?,Place: Where did I put X?,False,8693,9542,8688,8928
ad851441-1f15-467e-83d8-48c764e220a8,"[8100, 22501]",where was the cup before I picked it?,Objects: Where is object X before / after event Y?,True,0,0,10372,10522
ad851441-1f15-467e-83d8-48c764e220a8,"[8100, 22501]",where was the sarong before I picked it?,Objects: Where is object X before / after event Y?,True,0,0,14847,14937
ad851441-1f15-467e-83d8-48c764e220a8,"[8100, 22501]",Where was the phone before I picked it?,Objects: Where is object X before / after event Y?,False,15522,15676,16837,16944
ad851441-1f15-467e-83d8-48c764e220a8,"[8100, 22501]",What color is the book I saw on the table?,Objects: What X is Y?,True,0,0,19831,20008
ad851441-1f15-467e-83d8-48c764e220a8,"[8100, 22501]",where was the laptop before I picked it?,Objects: Where is object X before / after event Y?,False,21032,21032,20833,21013
